,File,Duration (Sec),Text Length,Speaking Length (ms),Spealing Percentage
468,0WTBFu4kJyQ_0129,4.1,7,2.7999999999999994,0.6829268292682926
469,0WTBFu4kJyQ_0130,4.2,6,2.3999999999999995,0.5714285714285713
470,0WTBFu4kJyQ_0131,4.3,8,2.9,0.6744186046511628
471,0WTBFu4kJyQ_0132,4.7,6,2.7,0.574468085106383
472,0WTBFu4kJyQ_0133,3.9,6,3.6999999999999997,0.9487179487179487
473,0WTBFu4kJyQ_0134,5.4,9,3.4999999999999996,0.648148148148148
474,0WTBFu4kJyQ_0135,3.5,6,2.8,0.7999999999999999
475,0WTBFu4kJyQ_0136,4.2,6,3.5,0.8333333333333333
476,0WTBFu4kJyQ_0137,4.0,5,2.2,0.55
477,0WTBFu4kJyQ_0138,5.7,8,2.4999999999999996,0.4385964912280701
478,0WTBFu4kJyQ_0139,4.9,9,4.4,0.8979591836734694
479,0WTBFu4kJyQ_0140,3.8,5,1.8000000000000003,0.4736842105263159
480,0WTBFu4kJyQ_0141,2.0,4,1.4,0.7
481,0WTBFu4kJyQ_0142,4.5,6,2.3000000000000003,0.5111111111111112
482,0WTBFu4kJyQ_0143,4.7,8,3.7,0.7872340425531915
483,0WTBFu4kJyQ_0144,2.5,5,2.3,0.9199999999999999
484,0WTBFu4kJyQ_0145,3.5,5,2.4,0.6857142857142857
485,0WTBFu4kJyQ_0146,5.0,8,3.5999999999999996,0.72
486,0WTBFu4kJyQ_0147,3.2,6,2.6,0.8125
487,0WTBFu4kJyQ_0148,3.9,7,3.4,0.8717948717948718
488,0WTBFu4kJyQ_0149,4.6,5,3.8999999999999995,0.8478260869565217
489,0WTBFu4kJyQ_0150,4.6,6,3.1999999999999997,0.6956521739130435
490,0WTBFu4kJyQ_0151,5.8,5,3.3999999999999995,0.5862068965517241
491,0WTBFu4kJyQ_0152,3.9,6,3.2,0.8205128205128206
492,0WTBFu4kJyQ_0153,1.7,3,1.4,0.8235294117647058
493,0WTBFu4kJyQ_0154,3.8,5,2.7000000000000006,0.7105263157894739
494,0WTBFu4kJyQ_0155,2.1,3,1.7000000000000002,0.8095238095238095
495,0WTBFu4kJyQ_0156,4.4,5,2.5,0.5681818181818181
496,0WTBFu4kJyQ_0157,4.8,4,3.1999999999999997,0.6666666666666666
497,0WTBFu4kJyQ_0158,4.5,5,2.9,0.6444444444444444
498,0WTBFu4kJyQ_0159,5.0,6,3.4999999999999996,0.7
499,0WTBFu4kJyQ_0160,4.3,6,3.4000000000000004,0.7906976744186047
500,0WTBFu4kJyQ_0161,6.2,6,3.800000000000001,0.6129032258064517
501,0WTBFu4kJyQ_0162,4.6,7,3.1999999999999997,0.6956521739130435
502,0WTBFu4kJyQ_0163,5.6,5,2.7,0.4821428571428572
503,0WTBFu4kJyQ_0164,5.1,8,3.0,0.5882352941176471
504,0WTBFu4kJyQ_0165,2.8,4,1.9,0.6785714285714286
505,0WTBFu4kJyQ_0166,4.3,5,2.5,0.5813953488372093
506,0WTBFu4kJyQ_0167,4.4,6,2.0,0.45454545454545453
507,0WTBFu4kJyQ_0168,4.3,7,2.3000000000000003,0.5348837209302326
508,0WTBFu4kJyQ_0169,6.1,8,3.799999999999999,0.6229508196721311
509,0WTBFu4kJyQ_0170,4.6,7,2.5999999999999996,0.5652173913043478
510,0WTBFu4kJyQ_0171,3.8,6,3.4,0.8947368421052632
511,0WTBFu4kJyQ_0172,5.0,8,3.2,0.64
512,0WTBFu4kJyQ_0173,3.5,6,2.8,0.7999999999999999
513,0WTBFu4kJyQ_0174,3.9,8,2.6,0.6666666666666667
514,0WTBFu4kJyQ_0175,4.0,4,2.8,0.7
515,0WTBFu4kJyQ_0176,2.7,4,2.3000000000000003,0.8518518518518519
516,0WTBFu4kJyQ_0177,5.5,8,3.1999999999999997,0.5818181818181818
517,0WTBFu4kJyQ_0178,3.5,7,2.5,0.7142857142857143
518,0WTBFu4kJyQ_0179,5.7,6,4.3,0.7543859649122806
519,0WTBFu4kJyQ_0180,4.7,6,3.7,0.7872340425531915
520,0WTBFu4kJyQ_0181,3.8,7,2.9999999999999996,0.7894736842105262
521,0WTBFu4kJyQ_0182,4.0,5,3.2,0.8
522,0WTBFu4kJyQ_0183,5.2,8,4.6,0.8846153846153845
523,0WTBFu4kJyQ_0184,2.9,5,1.9,0.6551724137931034
524,0WTBFu4kJyQ_0185,3.7,6,3.2,0.8648648648648649
525,0WTBFu4kJyQ_0186,4.2,6,3.5000000000000004,0.8333333333333334
526,0WTBFu4kJyQ_0187,4.2,6,3.0999999999999996,0.738095238095238
527,0WTBFu4kJyQ_0188,4.4,6,3.3000000000000003,0.75
528,0WTBFu4kJyQ_0189,2.7,6,2.2,0.8148148148148149
529,0WTBFu4kJyQ_0190,2.8,4,1.6,0.5714285714285715
530,0WTBFu4kJyQ_0191,2.1,4,1.8,0.8571428571428571
531,0WTBFu4kJyQ_0192,2.4,4,2.0,0.8333333333333334
532,0WTBFu4kJyQ_0193,1.7,4,1.2999999999999998,0.7647058823529411
533,0WTBFu4kJyQ_0194,1.9,5,1.2,0.631578947368421
534,0WTBFu4kJyQ_0195,4.6,9,2.5,0.5434782608695653
535,0WTBFu4kJyQ_0196,5.2,6,3.3000000000000003,0.6346153846153847
536,0WTBFu4kJyQ_0197,3.9,7,3.0,0.7692307692307693
537,0WTBFu4kJyQ_0198,4.8,5,2.1999999999999993,0.4583333333333332
538,0WTBFu4kJyQ_0199,2.8,5,2.5,0.8928571428571429
539,0WTBFu4kJyQ_0200,2.3,3,1.0999999999999996,0.4782608695652173
540,0WTBFu4kJyQ_0201,2.4,6,1.6999999999999997,0.7083333333333333
541,0WTBFu4kJyQ_0202,4.5,8,2.6999999999999997,0.6
542,0WTBFu4kJyQ_0203,4.4,6,3.1,0.7045454545454545
543,0WTBFu4kJyQ_0204,4.8,7,2.8000000000000003,0.5833333333333334
544,0WTBFu4kJyQ_0205,2.7,6,2.6,0.9629629629629629
545,0WTBFu4kJyQ_0206,3.7,7,2.6,0.7027027027027027
546,0WTBFu4kJyQ_0207,4.1,8,2.4000000000000004,0.5853658536585368
547,0WTBFu4kJyQ_0208,3.7,5,2.7,0.7297297297297297
548,0WTBFu4kJyQ_0209,3.4,4,2.4000000000000004,0.7058823529411766
549,0WTBFu4kJyQ_0210,4.7,7,2.9999999999999996,0.6382978723404255
550,0WTBFu4kJyQ_0211,5.0,5,2.7,0.54
551,0WTBFu4kJyQ_0212,5.0,7,4.1,0.82
552,0WTBFu4kJyQ_0213,4.9,7,3.7,0.7551020408163265
553,0WTBFu4kJyQ_0214,4.2,6,3.4000000000000004,0.8095238095238095
554,0WTBFu4kJyQ_0215,4.1,4,2.1,0.5121951219512195
555,0WTBFu4kJyQ_0216,3.8,5,1.3999999999999997,0.36842105263157887
556,0WTBFu4kJyQ_0217,3.8,7,2.6999999999999997,0.7105263157894737
557,0WTBFu4kJyQ_0218,4.5,6,3.5,0.7777777777777778
558,0WTBFu4kJyQ_0219,5.4,7,3.7,0.6851851851851851
559,0WTBFu4kJyQ_0220,2.9,4,2.8,0.9655172413793103
560,0WTBFu4kJyQ_0221,2.8,4,2.0,0.7142857142857143
561,0WTBFu4kJyQ_0222,1.2,3,1.0,0.8333333333333334
562,0WTBFu4kJyQ_0223,4.0,4,3.2,0.8
563,0WTBFu4kJyQ_0224,2.9,4,1.7,0.5862068965517241
564,0WTBFu4kJyQ_0225,2.8,7,2.4,0.8571428571428572
565,0WTBFu4kJyQ_0226,3.7,5,2.3000000000000003,0.6216216216216217
566,0WTBFu4kJyQ_0227,4.1,6,3.0,0.7317073170731708
567,0WTBFu4kJyQ_0228,3.9,4,2.1999999999999997,0.5641025641025641
568,0WTBFu4kJyQ_0229,3.4,9,2.8,0.8235294117647058
569,0WTBFu4kJyQ_0230,2.5,4,1.3,0.52
570,0WTBFu4kJyQ_0231,7.0,7,4.3,0.6142857142857142
571,0WTBFu4kJyQ_0232,2.4,6,2.0,0.8333333333333334
572,0WTBFu4kJyQ_0233,3.6,6,2.3000000000000003,0.638888888888889
573,0WTBFu4kJyQ_0234,4.4,5,3.0,0.6818181818181818
574,0WTBFu4kJyQ_0235,3.8,7,3.1999999999999997,0.8421052631578947
575,0WTBFu4kJyQ_0236,3.1,5,2.5,0.8064516129032258
576,0WTBFu4kJyQ_0237,3.5,6,3.1000000000000005,0.8857142857142859
577,0WTBFu4kJyQ_0238,3.7,5,3.0,0.8108108108108107
578,0WTBFu4kJyQ_0239,4.0,9,3.4000000000000004,0.8500000000000001
579,0WTBFu4kJyQ_0240,3.2,4,1.6,0.5
580,0WTBFu4kJyQ_0241,5.9,5,3.8000000000000003,0.6440677966101696
581,0WTBFu4kJyQ_0242,3.7,6,2.9000000000000004,0.7837837837837839
582,0WTBFu4kJyQ_0243,2.6,4,2.5,0.9615384615384615
583,0WTBFu4kJyQ_0244,2.2,5,1.6,0.7272727272727273
584,0WTBFu4kJyQ_0245,1.9,3,1.4,0.7368421052631579
585,0WTBFu4kJyQ_0246,4.8,6,3.8,0.7916666666666666
586,0WTBFu4kJyQ_0247,5.3,5,4.0,0.7547169811320755
587,0WTBFu4kJyQ_0248,3.699875,6,2.6000000000000005,0.7027264434609278
588,0WTBFu4kJyQ_0249,4.5,8,3.2,0.7111111111111111
589,0WTBFu4kJyQ_0250,3.2,4,2.5999999999999996,0.8124999999999999
590,0WTBFu4kJyQ_0251,5.300125,8,4.199999999999999,0.7924341407042285
591,0WTBFu4kJyQ_0252,2.699875,4,1.6,0.5926200287050327
592,0WTBFu4kJyQ_0253,3.800125,5,3.0999999999999996,0.8157626393868622
593,0WTBFu4kJyQ_0254,5.6,7,3.4,0.6071428571428572
594,0WTBFu4kJyQ_0255,6.5,5,3.4000000000000004,0.5230769230769231
595,0WTBFu4kJyQ_0256,2.8,5,1.7999999999999998,0.6428571428571428
596,0WTBFu4kJyQ_0257,3.2,5,1.9000000000000004,0.5937500000000001
597,0WTBFu4kJyQ_0258,2.9,5,1.9999999999999998,0.689655172413793
598,0WTBFu4kJyQ_0259,2.6,6,2.4,0.923076923076923
599,0WTBFu4kJyQ_0260,2.6,4,1.4,0.5384615384615384
600,0WTBFu4kJyQ_0261,4.3,8,3.4,0.7906976744186046
601,0WTBFu4kJyQ_0262,5.0,4,2.3,0.45999999999999996
602,0WTBFu4kJyQ_0263,3.2,5,1.8000000000000007,0.5625000000000002
603,0WTBFu4kJyQ_0264,4.6,7,3.0999999999999996,0.6739130434782609
604,0WTBFu4kJyQ_0265,4.8,5,2.4999999999999996,0.5208333333333333
605,0WTBFu4kJyQ_0266,2.1,4,0.9999999999999999,0.4761904761904761
606,0WTBFu4kJyQ_0267,3.5,7,3.4,0.9714285714285714
607,0WTBFu4kJyQ_0268,4.3,5,3.5999999999999996,0.8372093023255813
608,0WTBFu4kJyQ_0269,5.3,9,4.2,0.7924528301886793
609,0WTBFu4kJyQ_0270,2.3,5,1.6999999999999997,0.7391304347826086
610,0WTBFu4kJyQ_0271,3.2,5,2.6,0.8125
611,0WTBFu4kJyQ_0272,2.8,5,1.9,0.6785714285714286
612,0WTBFu4kJyQ_0273,4.4,7,3.3000000000000003,0.75
613,0WTBFu4kJyQ_0274,4.0,5,2.4,0.6
614,0WTBFu4kJyQ_0275,2.0,4,1.9,0.95
615,0WTBFu4kJyQ_0276,3.7,6,2.5,0.6756756756756757
616,0WTBFu4kJyQ_0277,5.5,9,3.6999999999999997,0.6727272727272727
617,0WTBFu4kJyQ_0278,6.4,9,3.3999999999999995,0.5312499999999999
618,0WTBFu4kJyQ_0279,4.3,5,3.4,0.7906976744186046
619,0WTBFu4kJyQ_0280,2.4,4,1.6999999999999997,0.7083333333333333
620,0WTBFu4kJyQ_0281,3.0,6,2.2,0.7333333333333334
621,0WTBFu4kJyQ_0282,4.1,4,2.0,0.48780487804878053
622,0WTBFu4kJyQ_0283,2.6,5,1.5000000000000002,0.576923076923077
623,0WTBFu4kJyQ_0284,3.0,5,2.4000000000000004,0.8000000000000002
624,0WTBFu4kJyQ_0285,2.6,5,1.6,0.6153846153846154
625,0WTBFu4kJyQ_0286,5.5,9,4.199999999999999,0.7636363636363636
626,0WTBFu4kJyQ_0287,2.8,5,1.7,0.6071428571428572
627,0WTBFu4kJyQ_0288,2.6,9,2.1,0.8076923076923077
628,0WTBFu4kJyQ_0289,4.5,8,3.0,0.6666666666666666
629,0WTBFu4kJyQ_0290,4.8,7,3.5,0.7291666666666667
630,0WTBFu4kJyQ_0291,4.1,5,2.7,0.6585365853658538
631,0WTBFu4kJyQ_0292,3.3,4,1.7999999999999998,0.5454545454545454
632,0WTBFu4kJyQ_0293,2.7,7,2.0000000000000004,0.7407407407407408
633,0WTBFu4kJyQ_0294,1.6,4,1.2000000000000002,0.7500000000000001
634,0WTBFu4kJyQ_0295,2.5,6,1.6999999999999997,0.6799999999999999
635,0WTBFu4kJyQ_0296,3.5,6,1.8,0.5142857142857143
636,0WTBFu4kJyQ_0297,5.4,10,2.2,0.40740740740740744
637,0WTBFu4kJyQ_0298,4.0,7,2.3,0.575
638,0WTBFu4kJyQ_0299,2.6,3,1.6999999999999997,0.6538461538461537
639,0WTBFu4kJyQ_0300,3.8,5,1.4000000000000001,0.368421052631579
640,0WTBFu4kJyQ_0301,4.2,5,3.0,0.7142857142857143
641,0WTBFu4kJyQ_0302,3.0,6,2.5,0.8333333333333334
642,0WTBFu4kJyQ_0303,1.9,5,0.9000000000000001,0.4736842105263159
643,0WTBFu4kJyQ_0304,4.35,5,2.8,0.6436781609195402
644,0WTBFu4kJyQ_0305,4.95,7,3.3,0.6666666666666666
645,0WTBFu4kJyQ_0306,3.6,6,2.4,0.6666666666666666
646,0WTBFu4kJyQ_0307,5.1,7,1.8999999999999995,0.37254901960784303
647,0WTBFu4kJyQ_0308,4.7,7,3.2,0.6808510638297872
648,0WTBFu4kJyQ_0309,4.2,9,2.5,0.5952380952380952
649,0WTBFu4kJyQ_0310,4.3,7,2.8000000000000003,0.6511627906976745
650,0WTBFu4kJyQ_0311,5.4,7,3.7,0.6851851851851851
651,0WTBFu4kJyQ_0312,2.8,5,2.1999999999999997,0.7857142857142857
652,0WTBFu4kJyQ_0313,4.2,5,3.0000000000000004,0.7142857142857144
653,0WTBFu4kJyQ_0314,3.1,7,2.2,0.7096774193548387
654,0WTBFu4kJyQ_0315,3.4,8,2.0999999999999996,0.6176470588235293
655,0WTBFu4kJyQ_0316,5.5,10,2.9,0.5272727272727272
656,0WTBFu4kJyQ_0317,3.0,5,2.6999999999999997,0.8999999999999999
657,0WTBFu4kJyQ_0318,1.9,4,1.7,0.8947368421052632
658,0WTBFu4kJyQ_0319,2.6,6,2.0,0.7692307692307692
659,0WTBFu4kJyQ_0320,4.2,7,2.8999999999999995,0.6904761904761904
660,0WTBFu4kJyQ_0321,3.8,6,3.1,0.8157894736842106
661,0WTBFu4kJyQ_0322,5.5,4,4.2,0.7636363636363637
662,0WTBFu4kJyQ_0323,3.8,7,2.9999999999999996,0.7894736842105262
663,0WTBFu4kJyQ_0324,4.0,7,3.5,0.875
664,0WTBFu4kJyQ_0325,3.2,6,3.0,0.9375
665,0WTBFu4kJyQ_0326,3.9,4,3.0999999999999996,0.7948717948717948
666,0WTBFu4kJyQ_0327,5.7,7,3.9000000000000004,0.6842105263157895
667,0WTBFu4kJyQ_0328,5.5,5,3.0999999999999996,0.5636363636363636
668,0WTBFu4kJyQ_0329,2.2,4,1.9000000000000001,0.8636363636363636
669,0WTBFu4kJyQ_0330,5.9,6,2.0,0.3389830508474576
670,0WTBFu4kJyQ_0331,3.9,5,1.9999999999999996,0.5128205128205127
671,0WTBFu4kJyQ_0332,4.2,6,2.4000000000000004,0.5714285714285715
672,0WTBFu4kJyQ_0333,5.1,8,3.5999999999999996,0.7058823529411764
673,0WTBFu4kJyQ_0334,3.8,7,3.3999999999999995,0.894736842105263
674,0WTBFu4kJyQ_0335,4.7,7,3.1999999999999997,0.6808510638297871
675,0WTBFu4kJyQ_0336,6.3,11,3.7999999999999994,0.6031746031746031
676,0WTBFu4kJyQ_0337,4.8,6,3.9999999999999996,0.8333333333333333
677,0WTBFu4kJyQ_0338,4.5,8,3.3000000000000003,0.7333333333333334
678,0WTBFu4kJyQ_0339,5.6,5,2.0,0.35714285714285715
679,0WTBFu4kJyQ_0340,3.1,6,2.3,0.7419354838709676
680,0WTBFu4kJyQ_0341,3.7,4,2.4,0.6486486486486486
681,0WTBFu4kJyQ_0342,6.4,6,3.3,0.5156249999999999
682,0WTBFu4kJyQ_0343,3.8,5,2.3999999999999995,0.6315789473684209
683,0WTBFu4kJyQ_0344,2.2,3,1.5000000000000002,0.6818181818181819
684,0WTBFu4kJyQ_0345,3.6,4,2.1,0.5833333333333334
685,0WTBFu4kJyQ_0346,4.0,6,2.5,0.625
686,0WTBFu4kJyQ_0347,2.6,4,1.8,0.6923076923076923
687,0WTBFu4kJyQ_0348,3.8,5,2.3,0.6052631578947368
688,0WTBFu4kJyQ_0349,5.4,6,2.7,0.5
689,0WTBFu4kJyQ_0350,5.4,7,3.5000000000000004,0.6481481481481481
690,0WTBFu4kJyQ_0351,3.7,6,1.9000000000000004,0.5135135135135136
691,0WTBFu4kJyQ_0352,3.8,6,2.6999999999999997,0.7105263157894737
692,0WTBFu4kJyQ_0353,6.7,5,3.3000000000000003,0.49253731343283585
693,0WTBFu4kJyQ_0354,3.9,4,2.3000000000000003,0.5897435897435899
694,0WTBFu4kJyQ_0355,2.0,7,1.8,0.9
695,0WTBFu4kJyQ_0356,4.7,8,3.2,0.6808510638297872
696,0WTBFu4kJyQ_0357,5.4,8,3.3999999999999995,0.6296296296296295
697,0WTBFu4kJyQ_0358,4.5,6,3.4,0.7555555555555555
698,0WTBFu4kJyQ_0359,4.1,8,2.9,0.7073170731707318
699,0WTBFu4kJyQ_0360,4.7,7,3.4000000000000004,0.723404255319149
700,0WTBFu4kJyQ_0361,3.4,8,2.0999999999999996,0.6176470588235293
701,0WTBFu4kJyQ_0362,5.0,7,3.400000000000001,0.6800000000000002
702,0WTBFu4kJyQ_0363,3.6,7,2.8000000000000003,0.7777777777777778
703,0WTBFu4kJyQ_0364,3.6,5,2.7,0.75
704,0WTBFu4kJyQ_0365,2.7,6,2.4000000000000004,0.888888888888889
705,0WTBFu4kJyQ_0366,3.1,5,2.3,0.7419354838709676
706,0WTBFu4kJyQ_0367,1.4,4,0.9999999999999999,0.7142857142857143
707,0WTBFu4kJyQ_0368,2.8,6,1.6,0.5714285714285715
708,0WTBFu4kJyQ_0369,3.2,6,1.8000000000000003,0.5625
709,0WTBFu4kJyQ_0370,4.1,7,2.5999999999999996,0.6341463414634146
710,0WTBFu4kJyQ_0371,3.1,3,1.8000000000000005,0.5806451612903227
711,0WTBFu4kJyQ_0372,2.5,5,1.7,0.6799999999999999
712,0WTBFu4kJyQ_0373,4.9,8,2.5000000000000004,0.5102040816326531
713,1Ls2KdQYYu4_0000,4.3,10,3.8999999999999995,0.9069767441860465
714,1Ls2KdQYYu4_0001,4.9,13,3.6000000000000005,0.7346938775510204
715,1Ls2KdQYYu4_0002,4.4,10,3.8,0.8636363636363635
716,1Ls2KdQYYu4_0003,5.0,12,4.6,0.9199999999999999
717,1Ls2KdQYYu4_0004,3.7,11,3.2,0.8648648648648649
718,1Ls2KdQYYu4_0005,4.1,10,2.9999999999999996,0.7317073170731707
719,1Ls2KdQYYu4_0006,5.6,10,4.5,0.8035714285714286
720,1Ls2KdQYYu4_0007,4.1,9,3.4999999999999996,0.8536585365853658
721,1Ls2KdQYYu4_0008,3.6,10,2.9,0.8055555555555555
722,1Ls2KdQYYu4_0009,4.9,13,3.8000000000000003,0.7755102040816326
723,1Ls2KdQYYu4_0010,3.7,8,3.0000000000000004,0.8108108108108109
724,1Ls2KdQYYu4_0011,4.8,10,3.2,0.6666666666666667
725,1Ls2KdQYYu4_0012,3.9,10,3.3,0.8461538461538461
726,1Ls2KdQYYu4_0013,3.8,10,3.2,0.8421052631578948
727,1Ls2KdQYYu4_0014,5.4,10,4.4,0.8148148148148149
728,1Ls2KdQYYu4_0015,3.5,10,3.3,0.9428571428571428
729,1Ls2KdQYYu4_0016,4.3,10,3.6999999999999997,0.8604651162790697
730,1Ls2KdQYYu4_0017,4.5,10,3.2,0.7111111111111111
731,1Ls2KdQYYu4_0018,6.2,10,3.0000000000000004,0.48387096774193555
732,1Ls2KdQYYu4_0019,5.2,11,4.4,0.8461538461538461
733,1Ls2KdQYYu4_0020,4.3,11,3.9,0.9069767441860466
734,1Ls2KdQYYu4_0021,3.4,9,2.9999999999999996,0.8823529411764705
735,1Ls2KdQYYu4_0022,4.9,10,3.2000000000000006,0.653061224489796
736,1Ls2KdQYYu4_0023,4.3,10,4.2,0.9767441860465117
737,1Ls2KdQYYu4_0024,3.0,10,2.5,0.8333333333333334
738,1Ls2KdQYYu4_0025,4.1,10,3.3,0.8048780487804879
739,1Ls2KdQYYu4_0026,6.3,10,3.9999999999999996,0.6349206349206349
740,1Ls2KdQYYu4_0027,4.0,11,3.4,0.85
741,1Ls2KdQYYu4_0028,3.8,10,2.9,0.7631578947368421
742,1Ls2KdQYYu4_0029,4.5,10,3.2,0.7111111111111111
743,1Ls2KdQYYu4_0030,3.7,9,3.2,0.8648648648648649
744,1Ls2KdQYYu4_0031,3.0,10,2.6,0.8666666666666667
745,1Ls2KdQYYu4_0032,5.1,10,3.6999999999999993,0.7254901960784312
746,1Ls2KdQYYu4_0033,4.3,11,2.9999999999999996,0.6976744186046511
747,1Ls2KdQYYu4_0034,3.1,10,2.9,0.9354838709677419
748,1Ls2KdQYYu4_0035,4.1,10,3.0,0.7317073170731708
749,1Ls2KdQYYu4_0036,5.4,10,4.000000000000001,0.7407407407407408
750,1Ls2KdQYYu4_0037,6.3,10,4.6,0.7301587301587301
751,1Ls2KdQYYu4_0038,4.7,10,4.1000000000000005,0.8723404255319149
752,1Ls2KdQYYu4_0039,5.6,9,4.199999999999999,0.7499999999999999
753,1Ls2KdQYYu4_0040,4.9,10,3.3000000000000007,0.6734693877551021
754,1Ls2KdQYYu4_0041,3.8,10,3.3,0.868421052631579
755,1Ls2KdQYYu4_0042,3.8,9,3.5999999999999996,0.9473684210526315
756,1Ls2KdQYYu4_0043,4.6,10,3.1999999999999997,0.6956521739130435
757,1Ls2KdQYYu4_0044,3.9,10,2.8,0.717948717948718
758,1Ls2KdQYYu4_0045,5.8,11,3.8,0.6551724137931034
759,1Ls2KdQYYu4_0046,5.4,10,3.6000000000000005,0.6666666666666667
760,1Ls2KdQYYu4_0047,5.0,9,3.3000000000000007,0.6600000000000001
761,1Ls2KdQYYu4_0048,5.3,10,3.4,0.6415094339622641
762,1Ls2KdQYYu4_0049,4.8,9,2.8,0.5833333333333334
763,1Ls2KdQYYu4_0050,4.3,10,3.5999999999999996,0.8372093023255813
764,1Ls2KdQYYu4_0051,4.0,10,2.8,0.7
765,1Ls2KdQYYu4_0052,6.8,10,4.300000000000001,0.6323529411764707
766,1Ls2KdQYYu4_0053,4.3,10,3.4999999999999996,0.8139534883720929
767,1Ls2KdQYYu4_0054,5.7,10,4.4,0.7719298245614036
768,1Ls2KdQYYu4_0055,3.8,10,2.6999999999999993,0.7105263157894736
769,1Ls2KdQYYu4_0056,4.7,10,3.8000000000000003,0.8085106382978724
770,1Ls2KdQYYu4_0057,7.0,10,4.700000000000001,0.6714285714285716
771,1Ls2KdQYYu4_0058,5.7,9,3.4000000000000004,0.5964912280701755
772,1Ls2KdQYYu4_0059,4.2,10,3.3000000000000003,0.7857142857142857
773,1Ls2KdQYYu4_0060,4.9,10,4.1000000000000005,0.8367346938775511
774,1Ls2KdQYYu4_0061,4.5,10,3.1,0.6888888888888889
775,1Ls2KdQYYu4_0062,4.6,11,3.0999999999999996,0.6739130434782609
776,1Ls2KdQYYu4_0063,7.2,15,5.3999999999999995,0.7499999999999999
777,1Ls2KdQYYu4_0064,5.3,10,4.3,0.8113207547169812
778,1Ls2KdQYYu4_0065,4.5,10,3.8000000000000003,0.8444444444444446
779,1Ls2KdQYYu4_0066,3.9,10,3.4,0.8717948717948718
780,1Ls2KdQYYu4_0067,5.9,11,4.200000000000001,0.7118644067796611
781,1Ls2KdQYYu4_0068,4.5,10,3.9000000000000004,0.8666666666666667
782,1Ls2KdQYYu4_0069,5.6,10,3.1999999999999997,0.5714285714285714
783,1Ls2KdQYYu4_0070,4.7,11,3.1,0.6595744680851063
784,1Ls2KdQYYu4_0071,3.8,10,3.3,0.868421052631579
785,1Ls2KdQYYu4_0072,3.9,10,2.4000000000000004,0.6153846153846155
786,1Ls2KdQYYu4_0073,5.0,10,3.7,0.74
787,1Ls2KdQYYu4_0074,3.4,11,3.3,0.9705882352941176
788,1Ls2KdQYYu4_0075,4.5,10,3.7999999999999994,0.8444444444444443
789,1Ls2KdQYYu4_0076,3.8,11,3.0,0.7894736842105263
790,1Ls2KdQYYu4_0077,7.0,11,4.300000000000001,0.6142857142857144
791,1Ls2KdQYYu4_0078,3.9,10,3.8,0.9743589743589743
792,1Ls2KdQYYu4_0079,2.9,10,2.1999999999999997,0.7586206896551724
793,1Ls2KdQYYu4_0080,4.9,10,3.4000000000000012,0.6938775510204084
794,1Ls2KdQYYu4_0081,3.7,10,3.6,0.9729729729729729
795,1Ls2KdQYYu4_0082,3.4,10,2.5,0.7352941176470589
796,1Ls2KdQYYu4_0083,4.9,10,3.0000000000000004,0.6122448979591837
797,1Ls2KdQYYu4_0084,4.6,13,4.1000000000000005,0.8913043478260871
798,1Ls2KdQYYu4_0085,6.0,12,4.6,0.7666666666666666
799,1Ls2KdQYYu4_0086,4.7,11,3.4000000000000004,0.723404255319149
